"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3408,58.2,58.2,41.8,"Uzwil SG","Uzwil (SG)","Uzwil SG","Uzwil hat mit 58,2 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Uzwil hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants d'Uzwil acceptent l'accord de libre-échange avec l'Indonésie avec 58,2 pour cent de oui. Uzwil a approuvé la loi, contrairement à son canton.","Nel comune di Uzwil l'accordo di libero scambio con l'Indonesia è stato accetato con il 58,2 percento dei voti. Uzwil, al contrario del suo cantone, ha approvato l'accordo."
3422,64.3,64.3,35.7,"Niederbüren SG","Niederbüren (SG)","Niederbüren SG","64,3 Prozent der Stimmbürgerinnen und Stimmbürger von Niederbüren haben für das Freihandelsabkommen mit Indonesien gestimmt. Niederbüren hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Niederbüren, les habitants disent oui à 64,3 pour cent à l'accord de libre-échange avec l'Indonésie. Niederbüren a approuvé la loi, contrairement à son canton.","Nel comune di Niederbüren l'accordo di libero scambio con l'Indonesia è stato approvato con il 64,3 percento dei voti. Niederbüren, al contrario del suo cantone, ha approvato l'accordo."
3423,60.2,60.2,39.8,"Niederhelfenschwil SG","Niederhelfenschwil (SG)","Niederhelfenschwil SG","Ja zum Freihandelsabkommen mit Indonesien: Niederhelfenschwil hat den Bundesbeschluss mit 60,2 Prozent der Stimmen angenommen. Niederhelfenschwil hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs de Niederhelfenschwil valident l'accord de libre-échange avec l'Indonésie avec 60,2 pour cent de oui. Niederhelfenschwil a approuvé la loi, contrairement à son canton.","A Niederhelfenschwil i cittadini hanno accolto, con il 60,2 percento dei voti, l'accordo di libero scambio con l'Indonesia. Niederhelfenschwil, al contrario del suo cantone, ha approvato l'accordo."
3424,50.5,50.5,49.5,"Oberbüren SG","Oberbüren (SG)","Oberbüren SG","Oberbüren hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 7'045 Ja zu 6'916 Nein. Das entspricht einem Ja-Stimmen-Anteil von 50,5 Prozent. Oberbüren hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Oberbüren avec 50,5 pour cent de oui. Oberbüren a approuvé la loi, contrairement à son canton.","Da Oberbüren è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 50,5 percento dei voti. Oberbüren, al contrario del suo cantone, ha approvato l'accordo."
3426,69.8,69.8,30.2,"Zuzwil SG","Zuzwil (SG)","Zuzwil SG","Ja zum Freihandelsabkommen mit Indonesien: Zuzwil SG hat den Bundesbeschluss mit 69,8 Prozent der Stimmen angenommen. Zuzwil SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs de Zuzwil (SG) valident l'accord de libre-échange avec l'Indonésie avec 69,8 pour cent de oui. Zuzwil (SG) a approuvé la loi, contrairement à son canton.","A Zuzwil SG i cittadini hanno accolto, con il 69,8 percento dei voti, l'accordo di libero scambio con l'Indonesia. Zuzwil SG, al contrario del suo cantone, ha approvato l'accordo."
3427,11.1,11.1,88.9,"Wil SG","Wil (SG)","Wil SG","Mit 7'317 Nein zu 911 Ja haben die Stimmbürgerinnen und Stimmbürger von Wil SG das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 88,9 Prozent. Wil SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","A Wil (SG), les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 88,9 pour cent de non. Wil (SG) a rejeté la loi, tout comme son canton.","I cittadini di Wil SG si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 88,9 percento dei voti. Wil SG ha bocciato l'accordo, proprio come il suo cantone."
3441,57.5,57.5,42.5,"Andwil SG","Andwil (SG)","Andwil SG","Andwil SG hat mit 57,5 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Andwil SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants d'Andwil (SG) acceptent l'accord de libre-échange avec l'Indonésie avec 57,5 pour cent de oui. Andwil (SG) a approuvé la loi, contrairement à son canton.","Nel comune di Andwil SG l'accordo di libero scambio con l'Indonesia è stato accetato con il 57,5 percento dei voti. Andwil SG, al contrario del suo cantone, ha approvato l'accordo."
3442,10,10,90,"Gaiserwald SG","Gaiserwald (SG)","Gaiserwald SG","Nein zum Freihandelsabkommen mit Indonesien: Gaiserwald hat den Bundesbeschluss mit 90 Prozent Nein-Stimmen verworfen. Gaiserwald hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Gaiserwald avec 90 pour cent de non. Gaiserwald a rejeté la loi, tout comme son canton.","Da Gaiserwald è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 90 percento dei voti. Gaiserwald ha bocciato l'accordo, proprio come il suo cantone."
3443,62.2,62.2,37.8,"Gossau SG","Gossau (SG)","Gossau SG","Gossau SG hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 6'648 Ja zu 4'042 Nein. Das entspricht einem Ja-Stimmen-Anteil von 62,2 Prozent. Gossau SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Gossau (SG) avec 62,2 pour cent de oui. Gossau (SG) a approuvé la loi, contrairement à son canton.","Da Gossau SG è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 62,2 percento dei voti. Gossau SG, al contrario del suo cantone, ha approvato l'accordo."
3444,57,57,43,"Waldkirch SG","Waldkirch (SG)","Waldkirch SG","57 Prozent der Stimmbürgerinnen und Stimmbürger von Waldkirch haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Waldkirch hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 57 pour cent à l'accord de libre-échange avec l'Indonésie à Waldkirch. Waldkirch a approuvé la loi, contrairement à son canton.","Con il 57 percento di ""sì"", i cittadini del comune di Waldkirch hanno accolto il partenariato economico globale con l'Indonesia. Waldkirch, al contrario del suo cantone, ha approvato l'accordo."
4401,21.5,21.5,78.5,"Arbon TG","Arbon (TG)","Arbon TG","In Arbon das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 78,5 Prozent haben es abgelehnt. Arbon hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie échoue à Arbon avec 78,5 pour cent de non. Arbon a rejeté la loi, contrairement à son canton.","A Arbon i cittadini hanno bocciato, con il 78,5 percento dei voti, l'accordo di libero scambio con l'Indonesia. Arbon, al contrario del suo cantone, ha respinto l'accordo."
4406,69.9,69.9,30.1,"Dozwil TG","Dozwil (TG)","Dozwil TG","Ja zum Freihandelsabkommen mit Indonesien: Dozwil hat den Bundesbeschluss mit 69,9 Prozent der Stimmen angenommen. Dozwil hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les électeurs de Dozwil valident l'accord de libre-échange avec l'Indonésie avec 69,9 pour cent de oui. Dozwil a approuvé la loi, tout comme son canton.","A Dozwil i cittadini hanno accolto, con il 69,9 percento dei voti, l'accordo di libero scambio con l'Indonesia. Dozwil ha approvato l'accordo, proprio come il suo cantone."
4411,32.6,32.6,67.4,"Egnach TG","Egnach (TG)","Egnach TG","Die Gemeinde Egnach ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 67,4 Prozent Nein verworfen. Egnach hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants d'Egnach rejettent l'accord de libre-échange avec l'Indonésie avec 67,4 pour cent de non. Egnach a rejeté la loi, contrairement à son canton.","Nel comune di Egnach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 67,4 percento dei voti. Egnach, al contrario del suo cantone, ha respinto l'accordo."
4416,50.4,50.4,49.6,"Hefenhofen TG","Hefenhofen (TG)","Hefenhofen TG","Das Freihandelsabkommen mit Indonesien ist in Hefenhofen mit 7'525 Ja zu 7'406 Nein angenommen worden. Das entspricht 50,4 Prozent der Stimmen. Hefenhofen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Hefenhofen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 50,4 pour cent de oui. Hefenhofen a approuvé la loi, tout comme son canton.","I cittadini di Hefenhofen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 50,4 percento dei voti. Hefenhofen ha approvato l'accordo, proprio come il suo cantone."
4421,63.8,63.8,36.2,"Horn TG","Horn (TG)","Horn TG","Horn hat mit 63,8 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Horn hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Horn acceptent l'accord de libre-échange avec l'Indonésie avec 63,8 pour cent de oui. Horn a approuvé la loi, tout comme son canton.","Nel comune di Horn l'accordo di libero scambio con l'Indonesia è stato accetato con il 63,8 percento dei voti. Horn ha approvato l'accordo, proprio come il suo cantone."
4426,47.9,47.9,52.1,"Kesswil TG","Kesswil (TG)","Kesswil TG","Nein zum Freihandelsabkommen mit Indonesien: Kesswil hat den Bundesbeschluss mit 52,1 Prozent Nein-Stimmen verworfen. Kesswil hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Kesswil avec 52,1 pour cent de non. Kesswil a rejeté la loi, contrairement à son canton.","Da Kesswil è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 52,1 percento dei voti. Kesswil, al contrario del suo cantone, ha respinto l'accordo."
4431,8.1,8.1,91.9,"Roggwil TG","Roggwil (TG)","Roggwil TG","Nein zum Freihandelsabkommen mit Indonesien: Roggwil TG hat den Bundesbeschluss mit 91,9 Prozent Nein-Stimmen verworfen. Roggwil TG hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Roggwil (TG) avec 91,9 pour cent de non. Roggwil (TG) a rejeté la loi, contrairement à son canton.","Da Roggwil TG è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 91,9 percento dei voti. Roggwil TG, al contrario del suo cantone, ha respinto l'accordo."
4436,92.9,92.9,7.1,"Romanshorn TG","Romanshorn (TG)","Romanshorn TG","Romanshorn hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 4'071 Ja zu 313 Nein. Das entspricht einem Ja-Stimmen-Anteil von 92,9 Prozent. Romanshorn hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie passe la rampe à Romanshorn avec 92,9 pour cent de oui. Romanshorn a approuvé la loi, tout comme son canton.","Da Romanshorn è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 92,9 percento dei voti. Romanshorn ha approvato l'accordo, proprio come il suo cantone."
4441,63.5,63.5,36.5,"Salmsach TG","Salmsach (TG)","Salmsach TG","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Salmsach haben für das Freihandelsabkommen mit Indonesien gestimmt. Salmsach hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Salmsach, les habitants disent oui à 63,5 pour cent à l'accord de libre-échange avec l'Indonésie. Salmsach a approuvé la loi, tout comme son canton.","Nel comune di Salmsach l'accordo di libero scambio con l'Indonesia è stato approvato con il 63,5 percento dei voti. Salmsach ha approvato l'accordo, proprio come il suo cantone."
4446,48.5,48.5,51.5,"Sommeri TG","Sommeri (TG)","Sommeri TG","51,5 Prozent der Stimmbürgerinnen und Stimmbürger von Sommeri haben das Freihandelsabkommen mit Indonesien abgelehnt. Sommeri hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Sommeri s'opposent à l'accord de libre-échange avec l'Indonésie avec 51,5 pour cent de non. Sommeri a rejeté la loi, contrairement à son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Sommeri: i cittadini hanno respinto il testo con il 51,5 percento dei voti. Sommeri, al contrario del suo cantone, ha respinto l'accordo."
4451,59,59,41,"Uttwil TG","Uttwil (TG)","Uttwil TG","Ja zum Freihandelsabkommen mit Indonesien: Uttwil hat den Bundesbeschluss mit 59 Prozent der Stimmen angenommen. Uttwil hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les électeurs d'Uttwil valident l'accord de libre-échange avec l'Indonésie avec 59 pour cent de oui. Uttwil a approuvé la loi, tout comme son canton.","A Uttwil i cittadini hanno accolto, con il 59 percento dei voti, l'accordo di libero scambio con l'Indonesia. Uttwil ha approvato l'accordo, proprio come il suo cantone."
4461,26.1,26.1,73.9,"Amriswil TG","Amriswil (TG)","Amriswil TG","Die Gemeinde Amriswil ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 73,9 Prozent Nein verworfen. Amriswil hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants d'Amriswil rejettent l'accord de libre-échange avec l'Indonésie avec 73,9 pour cent de non. Amriswil a rejeté la loi, contrairement à son canton.","Nel comune di Amriswil l'accordo di libero scambio con l'Indonesia è stato bocciato con il 73,9 percento dei voti. Amriswil, al contrario del suo cantone, ha respinto l'accordo."
4471,31.3,31.3,68.7,"Bischofszell TG","Bischofszell (TG)","Bischofszell TG","Die Gemeinde Bischofszell ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 68,7 Prozent Nein verworfen. Bischofszell hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Bischofszell rejettent l'accord de libre-échange avec l'Indonésie avec 68,7 pour cent de non. Bischofszell a rejeté la loi, contrairement à son canton.","Nel comune di Bischofszell l'accordo di libero scambio con l'Indonesia è stato bocciato con il 68,7 percento dei voti. Bischofszell, al contrario del suo cantone, ha respinto l'accordo."
4476,57,57,43,"Erlen TG","Erlen (TG)","Erlen TG","Erlen hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 8'811 Ja zu 6'640 Nein. Das entspricht einem Ja-Stimmen-Anteil von 57 Prozent. Erlen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie passe la rampe à Erlen avec 57 pour cent de oui. Erlen a approuvé la loi, tout comme son canton.","Da Erlen è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 57 percento dei voti. Erlen ha approvato l'accordo, proprio come il suo cantone."
4486,33.3,33.3,66.7,"Hauptwil-Gottshaus TG","Hauptwil-Gottshaus (TG)","Hauptwil-Gottshaus TG","Das Freihandelsabkommen mit Indonesien ist in Hauptwil-Gottshaus mit 66,7 Prozent abgelehnt worden. Hauptwil-Gottshaus hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","C'est non à 66,7 pour cent à l'accord de libre-échange avec l'Indonésie à Hauptwil-Gottshaus. Hauptwil-Gottshaus a rejeté la loi, contrairement à son canton.","Con il 66,7 percento di ""no"", i cittadini del comune di Hauptwil-Gottshaus hanno bocciato il partenariato economico globale con l'Indonesia. Hauptwil-Gottshaus, al contrario del suo cantone, ha respinto l'accordo."
4495,73.9,73.9,26.1,"Hohentannen TG","Hohentannen (TG)","Hohentannen TG","Hohentannen hat mit 73,9 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Hohentannen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Hohentannen acceptent l'accord de libre-échange avec l'Indonésie avec 73,9 pour cent de oui. Hohentannen a approuvé la loi, tout comme son canton.","Nel comune di Hohentannen l'accordo di libero scambio con l'Indonesia è stato accetato con il 73,9 percento dei voti. Hohentannen ha approvato l'accordo, proprio come il suo cantone."
4501,46.2,46.2,53.8,"Kradolf-Schönenberg TG","Kradolf-Schönenberg (TG)","Kradolf-Schönenberg TG","Nein zum Freihandelsabkommen mit Indonesien: Kradolf-Schönenberg hat den Bundesbeschluss mit 53,8 Prozent Nein-Stimmen verworfen. Kradolf-Schönenberg hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Kradolf-Schönenberg avec 53,8 pour cent de non. Kradolf-Schönenberg a rejeté la loi, contrairement à son canton.","Da Kradolf-Schönenberg è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 53,8 percento dei voti. Kradolf-Schönenberg, al contrario del suo cantone, ha respinto l'accordo."
4506,55.5,55.5,44.5,"Sulgen TG","Sulgen (TG)","Sulgen TG","55,5 Prozent der Stimmbürgerinnen und Stimmbürger von Sulgen haben für das Freihandelsabkommen mit Indonesien gestimmt. Sulgen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Sulgen, les habitants disent oui à 55,5 pour cent à l'accord de libre-échange avec l'Indonésie. Sulgen a approuvé la loi, tout comme son canton.","Nel comune di Sulgen l'accordo di libero scambio con l'Indonesia è stato approvato con il 55,5 percento dei voti. Sulgen ha approvato l'accordo, proprio come il suo cantone."
4511,47.5,47.5,52.5,"Zihlschlacht-Sitterdorf TG","Zihlschlacht-Sitterdorf (TG)","Zihlschlacht-Sitterdorf TG","Das Freihandelsabkommen mit Indonesien ist in Zihlschlacht-Sitterdorf mit 52,5 Prozent abgelehnt worden. Zihlschlacht-Sitterdorf hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","C'est non à 52,5 pour cent à l'accord de libre-échange avec l'Indonésie à Zihlschlacht-Sitterdorf. Zihlschlacht-Sitterdorf a rejeté la loi, contrairement à son canton.","Con il 52,5 percento di ""no"", i cittadini del comune di Zihlschlacht-Sitterdorf hanno bocciato il partenariato economico globale con l'Indonesia. Zihlschlacht-Sitterdorf, al contrario del suo cantone, ha respinto l'accordo."
4536,78,78,22,"Basadingen-Schlattingen TG","Basadingen-Schlattingen (TG)","Basadingen-Schlattingen TG","Basadingen-Schlattingen hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 6'100 Ja zu 1'718 Nein. Das entspricht einem Ja-Stimmen-Anteil von 78 Prozent. Basadingen-Schlattingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie passe la rampe à Basadingen-Schlattingen avec 78 pour cent de oui. Basadingen-Schlattingen a approuvé la loi, tout comme son canton.","Da Basadingen-Schlattingen è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 78 percento dei voti. Basadingen-Schlattingen ha approvato l'accordo, proprio come il suo cantone."
4545,95.2,95.2,4.8,"Diessenhofen TG","Diessenhofen (TG)","Diessenhofen TG","95,2 Prozent der Stimmbürgerinnen und Stimmbürger von Diessenhofen haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Diessenhofen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Thurgau.","C'est oui à 95,2 pour cent à l'accord de libre-échange avec l'Indonésie à Diessenhofen. Le plus fort pourcentage de oui du canton de Thurgovie a été obtenu à Diessenhofen.","Con il 95,2 percento di ""sì"", i cittadini del comune di Diessenhofen hanno accolto il partenariato economico globale con l'Indonesia. La più alta percentuale di ""sì"" nel canton Turgovia è stata ottenuta a Diessenhofen."
4546,82.7,82.7,17.3,"Schlatt TG","Schlatt (TG)","Schlatt TG","82,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schlatt TG haben für das Freihandelsabkommen mit Indonesien gestimmt. Schlatt TG hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Schlatt (TG), les habitants disent oui à 82,7 pour cent à l'accord de libre-échange avec l'Indonésie. Schlatt (TG) a approuvé la loi, tout comme son canton.","Nel comune di Schlatt TG l'accordo di libero scambio con l'Indonesia è stato approvato con il 82,7 percento dei voti. Schlatt TG ha approvato l'accordo, proprio come il suo cantone."
4551,60.1,60.1,39.9,"Aadorf TG","Aadorf (TG)","Aadorf TG","Das Freihandelsabkommen mit Indonesien ist in Aadorf mit 4'902 Ja zu 3'251 Nein angenommen worden. Das entspricht 60,1 Prozent der Stimmen. Aadorf hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Aadorf, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 60,1 pour cent de oui. Aadorf a approuvé la loi, tout comme son canton.","I cittadini di Aadorf si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 60,1 percento dei voti. Aadorf ha approvato l'accordo, proprio come il suo cantone."
4561,66.5,66.5,33.5,"Felben-Wellhausen TG","Felben-Wellhausen (TG)","Felben-Wellhausen TG","Das Freihandelsabkommen mit Indonesien ist in Felben-Wellhausen mit 9'185 Ja zu 4'624 Nein angenommen worden. Das entspricht 66,5 Prozent der Stimmen. Felben-Wellhausen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Felben-Wellhausen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 66,5 pour cent de oui. Felben-Wellhausen a approuvé la loi, tout comme son canton.","I cittadini di Felben-Wellhausen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 66,5 percento dei voti. Felben-Wellhausen ha approvato l'accordo, proprio come il suo cantone."
4566,87.1,87.1,12.9,"Frauenfeld TG","Frauenfeld (TG)","Frauenfeld TG","87,1 Prozent der Stimmbürgerinnen und Stimmbürger von Frauenfeld haben für das Freihandelsabkommen mit Indonesien gestimmt. Frauenfeld hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Frauenfeld, les habitants disent oui à 87,1 pour cent à l'accord de libre-échange avec l'Indonésie. Frauenfeld a approuvé la loi, tout comme son canton.","Nel comune di Frauenfeld l'accordo di libero scambio con l'Indonesia è stato approvato con il 87,1 percento dei voti. Frauenfeld ha approvato l'accordo, proprio come il suo cantone."
4571,77.5,77.5,22.5,"Gachnang TG","Gachnang (TG)","Gachnang TG","Gachnang hat mit 77,5 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Gachnang hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Gachnang acceptent l'accord de libre-échange avec l'Indonésie avec 77,5 pour cent de oui. Gachnang a approuvé la loi, tout comme son canton.","Nel comune di Gachnang l'accordo di libero scambio con l'Indonesia è stato accetato con il 77,5 percento dei voti. Gachnang ha approvato l'accordo, proprio come il suo cantone."
4590,58.6,58.6,41.4,"Hüttlingen TG","Hüttlingen (TG)","Hüttlingen TG","Mit 58,6 Prozent Ja hat sich Hüttlingen für das Freihandelsabkommen mit Indonesien ausgesprochen. Hüttlingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Hüttlingen approuvent l'accord de libre-échange avec l'Indonésie avec 58,6 pour cent de oui. Hüttlingen a approuvé la loi, tout comme son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Hüttlingen: i cittadini hanno approvato il testo con il 58,6 percento dei voti. Hüttlingen ha approvato l'accordo, proprio come il suo cantone."
4591,45.7,45.7,54.3,"Matzingen TG","Matzingen (TG)","Matzingen TG","Mit 7'015 Nein zu 5'913 Ja haben die Stimmbürgerinnen und Stimmbürger von Matzingen das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 54,3 Prozent. Matzingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Matzingen, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 54,3 pour cent de non. Matzingen a rejeté la loi, contrairement à son canton.","I cittadini di Matzingen si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 54,3 percento dei voti. Matzingen, al contrario del suo cantone, ha respinto l'accordo."
4601,47.8,47.8,52.2,"Neunforn TG","Neunforn (TG)","Neunforn TG","52,2 Prozent Stimmbürgerinnen und Stimmbürger von Neunforn haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Neunforn hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Neunforn, les habitants disent non à 52,2 pour cent à l'accord de libre-échange avec l'Indonésie. Neunforn a rejeté la loi, contrairement à son canton.","Nel comune di Neunforn l'accordo di libero scambio con l'Indonesia è stato bocciato con il 52,2 percento dei voti. Neunforn, al contrario del suo cantone, ha respinto l'accordo."
4606,16.2,16.2,83.8,"Stettfurt TG","Stettfurt (TG)","Stettfurt TG","Mit 9'358 Nein zu 1'803 Ja haben die Stimmbürgerinnen und Stimmbürger von Stettfurt das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 83,8 Prozent. Stettfurt hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Stettfurt, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 83,8 pour cent de non. Stettfurt a rejeté la loi, contrairement à son canton.","I cittadini di Stettfurt si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 83,8 percento dei voti. Stettfurt, al contrario del suo cantone, ha respinto l'accordo."
4611,77.1,77.1,22.9,"Thundorf TG","Thundorf (TG)","Thundorf TG","77,1 Prozent der Stimmbürgerinnen und Stimmbürger von Thundorf haben für das Freihandelsabkommen mit Indonesien gestimmt. Thundorf hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Thundorf, les habitants disent oui à 77,1 pour cent à l'accord de libre-échange avec l'Indonésie. Thundorf a approuvé la loi, tout comme son canton.","Nel comune di Thundorf l'accordo di libero scambio con l'Indonesia è stato approvato con il 77,1 percento dei voti. Thundorf ha approvato l'accordo, proprio come il suo cantone."
4616,27.6,27.6,72.4,"Uesslingen-Buch TG","Uesslingen-Buch (TG)","Uesslingen-Buch TG","Das Freihandelsabkommen mit Indonesien ist in Uesslingen-Buch mit 72,4 Prozent abgelehnt worden. Uesslingen-Buch hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","C'est non à 72,4 pour cent à l'accord de libre-échange avec l'Indonésie à Uesslingen-Buch. Uesslingen-Buch a rejeté la loi, contrairement à son canton.","Con il 72,4 percento di ""no"", i cittadini del comune di Uesslingen-Buch hanno bocciato il partenariato economico globale con l'Indonesia. Uesslingen-Buch, al contrario del suo cantone, ha respinto l'accordo."
