"Gemeinde_Nr","Kantons_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant","Ja_Nein","Oui_Non","Unentschieden","Einstimmig_Ja","Einstimmig_Nein","kleine_Gemeinde","Storyboard","Text_d","Text_f","Text_i","Nein_Stimmen_In_Prozent","Gemeinde_color","Hist_Ja_Stimmen_In_Prozent","Hist_Ja_Stimmen_Absolut","Hist_Nein_Stimmen_Absolut","Hist_Nein_Stimmen_In_Prozent"
5208,21,62.1176470588235,7656,4669,,,,12325,TRUE,"TI","Origlio","Origlio","Origlio","Origlio TI","Origlio (TI)","Origlio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","Die Gemeinde Origlio will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 62,1 Prozent angenommen. Damit ist in Origlio die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 63,7 Prozent.","A Origlio, les habitants disent oui à 62,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Origlio, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 63,7 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Origlio l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 62,1 percento dei voti. A Origlio lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 63,7 percento dei voti - all'iniziativa per il divieto dei minareti.",37.8823529411765,62.1176470588235,63.7474541751528,313,178,36.2525458248472
5210,21,0.340353116358222,32,9370,,,,9402,TRUE,"TI","Paradiso","Paradiso","Paradiso","Paradiso TI","Paradiso (TI)","Paradiso TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","99,7 Prozent Nein zur Burka-Initiative in der Gemeinde Paradiso. Damit hat in Paradiso die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66,4 Prozent ein Ja in die Urne gelegt.","A Paradiso, les habitants disent non à 99,7 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Paradiso a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Paradiso l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 99,7 percento dei voti. Paradiso ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",99.6596468836418,0.340353116358222,66.4305949008499,469,237,33.5694050991501
5212,21,30.2538880765652,2276,5247,,,,7523,TRUE,"TI","Ponte Capriasca","Ponte Capriasca","Ponte Capriasca","Ponte Capriasca TI","Ponte Capriasca (TI)","Ponte Capriasca TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","In Ponte Capriasca hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 69,7 Prozent verworfen. Damit hat in Ponte Capriasca die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,2 Prozent ein Ja in die Urne gelegt.","A Ponte Capriasca, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 69,7 pour cent de non. Ponte Capriasca a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Ponte Capriasca si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 69,7 percento dei voti. Ponte Capriasca ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",69.7461119234348,30.2538880765652,65.2317880794702,394,210,34.7682119205298
5213,21,73.5840466217447,8081,2901,,,,10982,TRUE,"TI","Ponte Tresa","Ponte Tresa","Ponte Tresa","Ponte Tresa TI","Ponte Tresa (TI)","Ponte Tresa TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","73,6 Prozent der Abstimmenden in der Gemeinde Ponte Tresa haben Ja gesagt zur Burka-Initiative. Damit hat in Ponte Tresa die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 70,9 Prozent.","C'est oui à 73,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Ponte Tresa. A Ponte Tresa, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 70,9 pour cent à l'initiative pour l'interdiction des minarets.","Con il 73,6 percento di ""sì"", i cittadini del comune di Ponte Tresa hanno accolto l'Iniziativa anti-burqa. A Ponte Tresa lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 70,9 percento dei voti - all'iniziativa per il divieto dei minareti.",26.4159533782553,73.5840466217447,70.9251101321586,161,66,29.0748898678414
5214,21,38.2999875730086,6164,9930,,,,16094,TRUE,"TI","Porza","Porza","Porza","Porza TI","Porza (TI)","Porza TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","In Porza hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61,7 Prozent verworfen. Damit hat in Porza die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,3 Prozent ein Ja in die Urne gelegt.","A Porza, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 61,7 pour cent de non. Porza a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Porza si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 61,7 percento dei voti. Porza ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",61.7000124269914,38.2999875730086,65.2573529411765,355,189,34.7426470588235
5216,21,7.96992481203007,795,9180,,,,9975,TRUE,"TI","Pura","Pura","Pura","Pura TI","Pura (TI)","Pura TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Keine Mehrheit für die Burka-Initiative in Pura: Mit 9'180 Nein-Stimmen zu 795 Ja-Stimmen oder 92 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Pura die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 67,8 Prozent ein Ja in die Urne gelegt.","C'est non à 92 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Pura. Pura a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 92 percento di ""no"", i cittadini del comune di Pura hanno bocciato l'Iniziativa anti-burqa. Pura ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",92.0300751879699,7.96992481203007,67.8038379530917,318,151,32.1961620469083
5219,21,47.0886075949367,1860,2090,,,,3950,TRUE,"TI","Rovio","Rovio","Rovio","Rovio TI","Rovio (TI)","Rovio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","In Rovio hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 52,9 Prozent verworfen. Damit hat in Rovio die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 69,2 Prozent ein Ja in die Urne gelegt.","A Rovio, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 52,9 pour cent de non. Rovio a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Rovio si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 52,9 percento dei voti. Rovio ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",52.9113924050633,47.0886075949367,69.1780821917808,202,90,30.8219178082192
5221,21,78.5325003323142,5908,1615,,,,7523,TRUE,"TI","Savosa","Savosa","Savosa","Savosa TI","Savosa (TI)","Savosa TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","Die Gemeinde Savosa hat die Burka-Initiative agenommen. Der Ja-Stimmen-Anteil beträgt 78,5 Prozent. Damit hat in Savosa die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 70,7 Prozent.","Les habitants de Savosa acceptent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 78,5 pour cent de oui. A Savosa, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 70,7 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Savosa l'Iniziativa anti-burqa è stata accetata con il 78,5 percento dei voti. A Savosa lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 70,7 percento dei voti - all'iniziativa per il divieto dei minareti.",21.4674996676858,78.5325003323142,70.6708268330733,453,188,29.3291731669267
5222,21,88.094083414161,7266,982,,,,8248,TRUE,"TI","Sessa","Sessa","Sessa","Sessa TI","Sessa (TI)","Sessa TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","In Sessa hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 88,1 Prozent angenommen. Damit hat in Sessa die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 58,1 Prozent.","A Sessa, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 88,1 pour cent de oui. A Sessa, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 58,1 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Sessa si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 88,1 percento dei voti. A Sessa lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 58,1 percento dei voti - all'iniziativa per il divieto dei minareti.",11.905916585839,88.094083414161,58.1497797356828,132,95,41.8502202643172
5225,21,46.3540387920452,5664,6555,,,,12219,TRUE,"TI","Sorengo","Sorengo","Sorengo","Sorengo TI","Sorengo (TI)","Sorengo TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","53,6 Prozent der Stimmbürgerinnen und Stimmbürger von Sorengo sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 6'555 Ja-Stimmen zu 5'664 Nein-Stimmen abgelehnt. Damit hat in Sorengo die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 63,8 Prozent ein Ja in die Urne gelegt.","Les habitants de Sorengo s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 53,6 pour cent de non. Sorengo a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Sorengo: i cittadini hanno bocciato il testo con il 53,6 percento dei voti. Sorengo ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",53.6459612079548,46.3540387920452,63.7961335676626,363,206,36.2038664323374
5226,21,59.7604523136438,8033,5409,,,,13442,TRUE,"TI","Capriasca","Capriasca","Capriasca","Capriasca TI","Capriasca (TI)","Capriasca TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","In Capriasca hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 59,8 Prozent angenommen. Damit ist in Capriasca die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 63,5 Prozent.","A Capriasca, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 59,8 pour cent de oui. A Capriasca, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 63,5 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Capriasca si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 59,8 percento dei voti. A Capriasca lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 63,5 percento dei voti - all'iniziativa per il divieto dei minareti.",40.2395476863562,59.7604523136438,63.5434412265758,1492,856,36.4565587734242
5227,21,42.3919949174079,5338,7254,,,,12592,TRUE,"TI","Torricella-Taverne","Torricella-Taverne","Torricella-Taverne","Torricella-Taverne TI","Torricella-Taverne (TI)","Torricella-Taverne TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","57,6 Prozent der Stimmbürgerinnen und Stimmbürger von Torricella-Taverne sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 7'254 Ja-Stimmen zu 5'338 Nein-Stimmen abgelehnt. Damit hat in Torricella-Taverne die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 73 Prozent ein Ja in die Urne gelegt.","Les habitants de Torricella-Taverne s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 57,6 pour cent de non. Torricella-Taverne a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Torricella-Taverne: i cittadini hanno bocciato il testo con il 57,6 percento dei voti. Torricella-Taverne ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",57.6080050825921,42.3919949174079,72.9667812142039,637,236,27.0332187857961
5230,21,86.9902912621359,5376,804,,,,6180,TRUE,"TI","Vernate","Vernate","Vernate","Vernate TI","Vernate (TI)","Vernate TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","In Vernate hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 87 Prozent angenommen. Damit hat in Vernate die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 62,3 Prozent.","A Vernate, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 87 pour cent de oui. A Vernate, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 62,3 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Vernate si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 87 percento dei voti. A Vernate lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 62,3 percento dei voti - all'iniziativa per il divieto dei minareti.",13.0097087378641,86.9902912621359,62.3188405797101,129,78,37.6811594202899
5231,21,37.8780969752242,4984,8174,,,,13158,TRUE,"TI","Vezia","Vezia","Vezia","Vezia TI","Vezia (TI)","Vezia TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Keine Mehrheit für die Burka-Initiative in Vezia: Mit 8'174 Nein-Stimmen zu 4'984 Ja-Stimmen oder 62,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Vezia die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 70,4 Prozent ein Ja in die Urne gelegt.","C'est non à 62,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Vezia. Vezia a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 62,1 percento di ""no"", i cittadini del comune di Vezia hanno bocciato l'Iniziativa anti-burqa. Vezia ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",62.1219030247758,37.8780969752242,70.3821656050955,442,186,29.6178343949045
5233,21,45.6912674435333,3176,3775,,,,6951,TRUE,"TI","Vico Morcote","Vico Morcote","Vico Morcote","Vico Morcote TI","Vico Morcote (TI)","Vico Morcote TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Keine Mehrheit für die Burka-Initiative in Vico Morcote: Mit 3'775 Nein-Stimmen zu 3'176 Ja-Stimmen oder 54,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Vico Morcote die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66,3 Prozent ein Ja in die Urne gelegt.","C'est non à 54,3 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Vico Morcote. Vico Morcote a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 54,3 percento di ""no"", i cittadini del comune di Vico Morcote hanno bocciato l'Iniziativa anti-burqa. Vico Morcote ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",54.3087325564667,45.6912674435333,66.2790697674419,57,29,33.7209302325581
5236,21,56.0693173536319,6924,5425,,,,12349,TRUE,"TI","Collina d'Oro","Collina d'Oro","Collina d'Oro","Collina d'Oro TI","Collina d'Oro (TI)","Collina d'Oro TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","Die Gemeinde Collina d'Oro will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 56,1 Prozent angenommen. Damit ist in Collina d'Oro die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 66 Prozent.","A Collina d'Oro, les habitants disent oui à 56,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Collina d'Oro, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 66 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Collina d'Oro l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 56,1 percento dei voti. A Collina d'Oro lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 66 percento dei voti - all'iniziativa per il divieto dei minareti.",43.9306826463681,56.0693173536319,65.9916201117318,945,487,34.0083798882682
5237,21,60.6080547512503,4605,2993,,,,7598,TRUE,"TI","Alto Malcantone","Alto Malcantone","Alto Malcantone","Alto Malcantone TI","Alto Malcantone (TI)","Alto Malcantone TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","In Alto Malcantone hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 60,6 Prozent angenommen. Damit ist in Alto Malcantone die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 68,7 Prozent.","A Alto Malcantone, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 60,6 pour cent de oui. A Alto Malcantone, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 68,7 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Alto Malcantone si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 60,6 percento dei voti. A Alto Malcantone lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 68,7 percento dei voti - all'iniziativa per il divieto dei minareti.",39.3919452487497,60.6080547512503,68.6888454011742,351,160,31.3111545988258
5238,21,63.8535676682595,7884,4463,,,,12347,TRUE,"TI","Monteceneri","Monteceneri","Monteceneri","Monteceneri TI","Monteceneri (TI)","Monteceneri TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_NichtMöglich","Die Gemeinde Monteceneri will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 63,9 Prozent angenommen. Wegen der Veränderung der Gemeindestruktur ist ein Vergleich mit der Abstimmung über das Minarett-Verbot im Jahr 2009 in Monteceneri nicht möglich.","A Monteceneri, les habitants disent oui à 63,9 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Impossible de comparer les résultats de ce dimanche à Monteceneri avec ceux de l'initiative voulant interdire la construction de minarets en 2009. La commune a sans doute fusionné depuis.","Nel comune di Monteceneri l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 63,9 percento dei voti. Impossibile comparare il risultato odierno di Monteceneri con quello del 2009 sul divieto di costruzione dei minareti. Questo a causa di fusioni fra varie realtà comunali.",36.1464323317405,63.8535676682595,,,,
5242,21,52.3344127171033,8889,8096,,,,16985,TRUE,"TI","Balerna","Balerna","Balerna","Balerna TI","Balerna (TI)","Balerna TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","52,3 Prozent der Abstimmenden in der Gemeinde Balerna haben Ja gesagt zur Burka-Initiative. Damit ist in Balerna die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 67,4 Prozent.","C'est oui à 52,3 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Balerna. A Balerna, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 67,4 pour cent à l'initiative pour l'interdiction des minarets.","Con il 52,3 percento di ""sì"", i cittadini del comune di Balerna hanno accolto l'Iniziativa anti-burqa. A Balerna lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 67,4 percento dei voti - all'iniziativa per il divieto dei minareti.",47.6655872828967,52.3344127171033,67.4285714285714,708,342,32.5714285714286
