"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3443,62.2,62.2,37.8,"Gossau SG","Gossau (SG)","Gossau SG","Gossau SG ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 6'648 Ja zu 4'042 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 62,2 Prozent. Gossau SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Gossau (SG) avec 62,2 pour cent de oui. Gossau (SG) a approuvé la loi, contrairement à son canton.","Da Gossau SG è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 62,2 percento dei voti. Gossau SG, al contrario del suo cantone, ha approvato la legge."
3444,57,57,43,"Waldkirch SG","Waldkirch (SG)","Waldkirch SG","57 Prozent der Stimmbürgerinnen und Stimmbürger in Waldkirch haben Ja gesagt zum E-ID-Gesetz. Waldkirch hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 57 pour cent à la loi sur les services d'identification électronique à Waldkirch. Waldkirch a approuvé la loi, contrairement à son canton.","Con il 57 percento di ""sì"", i cittadini del comune di Waldkirch hanno accolto la legge sull'identificazione elettronica. Waldkirch, al contrario del suo cantone, ha approvato la legge."
4401,21.5,21.5,78.5,"Arbon TG","Arbon (TG)","Arbon TG","In Arbon hat das E-ID-Gesetz keine Mehrheit gefunden: 78,5 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Arbon hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","La loi sur les services d'identification électronique échoue à Arbon avec 78,5 pour cent de non. Arbon a rejeté la loi, contrairement à son canton.","A Arbon i cittadini hanno respinto, con il 78,5 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Arbon, al contrario del suo cantone, ha respinto la legge."
4406,69.9,69.9,30.1,"Dozwil TG","Dozwil (TG)","Dozwil TG","Ja zur elektronischen Identität in Dozwil. Die Gemeinde hat das E-ID-Gesetz mit 69,9 Prozent der Stimmen angenommen. Dozwil hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les électeurs de Dozwil valident la loi sur les services d'identification électronique avec 69,9 pour cent de oui. Dozwil a approuvé la loi, tout comme son canton.","A Dozwil i cittadini hanno accolto, con il 69,9 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Dozwil ha approvato la legge, proprio come il suo cantone."
4411,32.6,32.6,67.4,"Egnach TG","Egnach (TG)","Egnach TG","Egnach ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 67,4 Prozent Nein verworfen. Egnach hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants d'Egnach rejettent la loi sur les services d'identification électronique avec 67,4 pour cent de non. Egnach a rejeté la loi, contrairement à son canton.","Nel comune di Egnach la legge sull'identificazione elettronica è stata bocciata con il 67,4 percento dei voti. Egnach, al contrario del suo cantone, ha respinto la legge."
4416,50.4,50.4,49.6,"Hefenhofen TG","Hefenhofen (TG)","Hefenhofen TG","Das E-ID-Gesetz ist in Hefenhofen mit 50,4 Prozent der Stimmen angenommen worden. Hefenhofen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Hefenhofen, les habitants sont favorables à la loi sur les services d'identification électronique avec 50,4 pour cent de oui. Hefenhofen a approuvé la loi, tout comme son canton.","I cittadini di Hefenhofen si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 50,4 percento dei voti. Hefenhofen ha approvato la legge, proprio come il suo cantone."
4421,63.8,63.8,36.2,"Horn TG","Horn (TG)","Horn TG","Mit 63,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Horn das E-ID-Gesetz angenommen. Horn hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Horn acceptent la loi sur les services d'identification électronique avec 63,8 pour cent de oui. Horn a approuvé la loi, tout comme son canton.","Nel comune di Horn la legge sull'identificazione elettronica è stata accetata con il 63,8 percento dei voti. Horn ha approvato la legge, proprio come il suo cantone."
4426,47.9,47.9,52.1,"Kesswil TG","Kesswil (TG)","Kesswil TG","Nein zur elektronischen Identität: Kesswil hat das E-ID-Gesetz mit 52,1 Prozent Nein-Stimmen verworfen. Kesswil hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","La loi sur les services d'identification électronique ne passe pas la rampe à Kesswil avec 52,1 pour cent de non. Kesswil a rejeté la loi, contrairement à son canton.","Nel comune di Kesswil la legge sull'identificazione elettronica è stata respinta con il 52,1 percento dei voti. Kesswil, al contrario del suo cantone, ha respinto la legge."
4431,8.1,8.1,91.9,"Roggwil TG","Roggwil (TG)","Roggwil TG","Nein zur elektronischen Identität: Roggwil TG hat das E-ID-Gesetz mit 91,9 Prozent Nein-Stimmen verworfen. Roggwil TG hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","La loi sur les services d'identification électronique ne passe pas la rampe à Roggwil (TG) avec 91,9 pour cent de non. Roggwil (TG) a rejeté la loi, contrairement à son canton.","Nel comune di Roggwil TG la legge sull'identificazione elettronica è stata respinta con il 91,9 percento dei voti. Roggwil TG, al contrario del suo cantone, ha respinto la legge."
4436,92.9,92.9,7.1,"Romanshorn TG","Romanshorn (TG)","Romanshorn TG","Romanshorn ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 4'071 Ja zu 313 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 92,9 Prozent. Romanshorn hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique passe la rampe à Romanshorn avec 92,9 pour cent de oui. Romanshorn a approuvé la loi, tout comme son canton.","Da Romanshorn è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 92,9 percento dei voti. Romanshorn ha approvato la legge, proprio come il suo cantone."
4441,63.5,63.5,36.5,"Salmsach TG","Salmsach (TG)","Salmsach TG","63,5 Prozent der Stimmbürgerinnen und Stimmbürger von Salmsach haben sich für das E-ID-Gesetz ausgesprochen. Salmsach hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Salmsach, les habitants disent oui à 63,5 pour cent à la loi sur les services d'identification électronique. Salmsach a approuvé la loi, tout comme son canton.","Nel comune di Salmsach la legge sull'identificazione elettronica è stata approvata con il 63,5 percento dei voti. Salmsach ha approvato la legge, proprio come il suo cantone."
4446,48.5,48.5,51.5,"Sommeri TG","Sommeri (TG)","Sommeri TG","51,5 der Stimmbürgerinnen und Stimmbürger von Sommeri haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Sommeri hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Sommeri s'opposent à la loi sur les services d'identification électronique avec 51,5 pour cent de non. Sommeri a rejeté la loi, contrairement à son canton.","No alla legge sull'identificazione elettronica nel comune di Sommeri: i cittadini hanno bocciato il testo con il 51,5 percento dei voti. Sommeri, al contrario del suo cantone, ha respinto la legge."
4451,59,59,41,"Uttwil TG","Uttwil (TG)","Uttwil TG","Ja zur elektronischen Identität in Uttwil. Die Gemeinde hat das E-ID-Gesetz mit 59 Prozent der Stimmen angenommen. Uttwil hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les électeurs d'Uttwil valident la loi sur les services d'identification électronique avec 59 pour cent de oui. Uttwil a approuvé la loi, tout comme son canton.","A Uttwil i cittadini hanno accolto, con il 59 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Uttwil ha approvato la legge, proprio come il suo cantone."
4461,26.1,26.1,73.9,"Amriswil TG","Amriswil (TG)","Amriswil TG","Amriswil ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 73,9 Prozent Nein verworfen. Amriswil hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants d'Amriswil rejettent la loi sur les services d'identification électronique avec 73,9 pour cent de non. Amriswil a rejeté la loi, contrairement à son canton.","Nel comune di Amriswil la legge sull'identificazione elettronica è stata bocciata con il 73,9 percento dei voti. Amriswil, al contrario del suo cantone, ha respinto la legge."
4471,31.3,31.3,68.7,"Bischofszell TG","Bischofszell (TG)","Bischofszell TG","Bischofszell ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 68,7 Prozent Nein verworfen. Bischofszell hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Bischofszell rejettent la loi sur les services d'identification électronique avec 68,7 pour cent de non. Bischofszell a rejeté la loi, contrairement à son canton.","Nel comune di Bischofszell la legge sull'identificazione elettronica è stata bocciata con il 68,7 percento dei voti. Bischofszell, al contrario del suo cantone, ha respinto la legge."
4476,57,57,43,"Erlen TG","Erlen (TG)","Erlen TG","Erlen ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 8'811 Ja zu 6'640 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 57 Prozent. Erlen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique passe la rampe à Erlen avec 57 pour cent de oui. Erlen a approuvé la loi, tout comme son canton.","Da Erlen è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 57 percento dei voti. Erlen ha approvato la legge, proprio come il suo cantone."
4486,33.3,33.3,66.7,"Hauptwil-Gottshaus TG","Hauptwil-Gottshaus (TG)","Hauptwil-Gottshaus TG","Keine Mehrheit für eine elektronische Identität in Hauptwil-Gottshaus: Das E-ID-Gesetz ist mit 66,7 Prozent gescheitert. Hauptwil-Gottshaus hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","C'est non à 66,7 pour cent à la loi sur les services d'identification électronique à Hauptwil-Gottshaus. Hauptwil-Gottshaus a rejeté la loi, contrairement à son canton.","Da Hauptwil-Gottshaus è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 66,7 percento dei voti. Hauptwil-Gottshaus, al contrario del suo cantone, ha respinto la legge."
4495,73.9,73.9,26.1,"Hohentannen TG","Hohentannen (TG)","Hohentannen TG","Mit 73,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Hohentannen das E-ID-Gesetz angenommen. Hohentannen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Hohentannen acceptent la loi sur les services d'identification électronique avec 73,9 pour cent de oui. Hohentannen a approuvé la loi, tout comme son canton.","Nel comune di Hohentannen la legge sull'identificazione elettronica è stata accetata con il 73,9 percento dei voti. Hohentannen ha approvato la legge, proprio come il suo cantone."
4501,46.2,46.2,53.8,"Kradolf-Schönenberg TG","Kradolf-Schönenberg (TG)","Kradolf-Schönenberg TG","Nein zur elektronischen Identität: Kradolf-Schönenberg hat das E-ID-Gesetz mit 53,8 Prozent Nein-Stimmen verworfen. Kradolf-Schönenberg hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","La loi sur les services d'identification électronique ne passe pas la rampe à Kradolf-Schönenberg avec 53,8 pour cent de non. Kradolf-Schönenberg a rejeté la loi, contrairement à son canton.","Nel comune di Kradolf-Schönenberg la legge sull'identificazione elettronica è stata respinta con il 53,8 percento dei voti. Kradolf-Schönenberg, al contrario del suo cantone, ha respinto la legge."
4506,55.5,55.5,44.5,"Sulgen TG","Sulgen (TG)","Sulgen TG","55,5 Prozent der Stimmbürgerinnen und Stimmbürger von Sulgen haben sich für das E-ID-Gesetz ausgesprochen. Sulgen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Sulgen, les habitants disent oui à 55,5 pour cent à la loi sur les services d'identification électronique. Sulgen a approuvé la loi, tout comme son canton.","Nel comune di Sulgen la legge sull'identificazione elettronica è stata approvata con il 55,5 percento dei voti. Sulgen ha approvato la legge, proprio come il suo cantone."
4511,47.5,47.5,52.5,"Zihlschlacht-Sitterdorf TG","Zihlschlacht-Sitterdorf (TG)","Zihlschlacht-Sitterdorf TG","Keine Mehrheit für eine elektronische Identität in Zihlschlacht-Sitterdorf: Das E-ID-Gesetz ist mit 52,5 Prozent gescheitert. Zihlschlacht-Sitterdorf hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","C'est non à 52,5 pour cent à la loi sur les services d'identification électronique à Zihlschlacht-Sitterdorf. Zihlschlacht-Sitterdorf a rejeté la loi, contrairement à son canton.","Da Zihlschlacht-Sitterdorf è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 52,5 percento dei voti. Zihlschlacht-Sitterdorf, al contrario del suo cantone, ha respinto la legge."
4536,78,78,22,"Basadingen-Schlattingen TG","Basadingen-Schlattingen (TG)","Basadingen-Schlattingen TG","Basadingen-Schlattingen ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 6'100 Ja zu 1'718 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 78 Prozent. Basadingen-Schlattingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique passe la rampe à Basadingen-Schlattingen avec 78 pour cent de oui. Basadingen-Schlattingen a approuvé la loi, tout comme son canton.","Da Basadingen-Schlattingen è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 78 percento dei voti. Basadingen-Schlattingen ha approvato la legge, proprio come il suo cantone."
4545,95.2,95.2,4.8,"Diessenhofen TG","Diessenhofen (TG)","Diessenhofen TG","95,2 Prozent der Stimmbürgerinnen und Stimmbürger in Diessenhofen haben Ja gesagt zum E-ID-Gesetz. Diessenhofen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Thurgau.","C'est oui à 95,2 pour cent à la loi sur les services d'identification électronique à Diessenhofen. Le plus fort pourcentage de oui du canton de Thurgovie a été obtenu à Diessenhofen.","Con il 95,2 percento di ""sì"", i cittadini del comune di Diessenhofen hanno accolto la legge sull'identificazione elettronica. La più alta percentuale di ""sì"" nel canton Turgovia è stata ottenuta a Diessenhofen."
4546,82.7,82.7,17.3,"Schlatt TG","Schlatt (TG)","Schlatt TG","82,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schlatt TG haben sich für das E-ID-Gesetz ausgesprochen. Schlatt TG hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Schlatt (TG), les habitants disent oui à 82,7 pour cent à la loi sur les services d'identification électronique. Schlatt (TG) a approuvé la loi, tout comme son canton.","Nel comune di Schlatt TG la legge sull'identificazione elettronica è stata approvata con il 82,7 percento dei voti. Schlatt TG ha approvato la legge, proprio come il suo cantone."
4551,60.1,60.1,39.9,"Aadorf TG","Aadorf (TG)","Aadorf TG","Das E-ID-Gesetz ist in Aadorf mit 60,1 Prozent der Stimmen angenommen worden. Aadorf hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Aadorf, les habitants sont favorables à la loi sur les services d'identification électronique avec 60,1 pour cent de oui. Aadorf a approuvé la loi, tout comme son canton.","I cittadini di Aadorf si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 60,1 percento dei voti. Aadorf ha approvato la legge, proprio come il suo cantone."
4561,66.5,66.5,33.5,"Felben-Wellhausen TG","Felben-Wellhausen (TG)","Felben-Wellhausen TG","Das E-ID-Gesetz ist in Felben-Wellhausen mit 66,5 Prozent der Stimmen angenommen worden. Felben-Wellhausen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Felben-Wellhausen, les habitants sont favorables à la loi sur les services d'identification électronique avec 66,5 pour cent de oui. Felben-Wellhausen a approuvé la loi, tout comme son canton.","I cittadini di Felben-Wellhausen si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 66,5 percento dei voti. Felben-Wellhausen ha approvato la legge, proprio come il suo cantone."
4566,87.1,87.1,12.9,"Frauenfeld TG","Frauenfeld (TG)","Frauenfeld TG","87,1 Prozent der Stimmbürgerinnen und Stimmbürger von Frauenfeld haben sich für das E-ID-Gesetz ausgesprochen. Frauenfeld hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Frauenfeld, les habitants disent oui à 87,1 pour cent à la loi sur les services d'identification électronique. Frauenfeld a approuvé la loi, tout comme son canton.","Nel comune di Frauenfeld la legge sull'identificazione elettronica è stata approvata con il 87,1 percento dei voti. Frauenfeld ha approvato la legge, proprio come il suo cantone."
4571,77.5,77.5,22.5,"Gachnang TG","Gachnang (TG)","Gachnang TG","Mit 77,5 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Gachnang das E-ID-Gesetz angenommen. Gachnang hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Gachnang acceptent la loi sur les services d'identification électronique avec 77,5 pour cent de oui. Gachnang a approuvé la loi, tout comme son canton.","Nel comune di Gachnang la legge sull'identificazione elettronica è stata accetata con il 77,5 percento dei voti. Gachnang ha approvato la legge, proprio come il suo cantone."
4590,58.6,58.6,41.4,"Hüttlingen TG","Hüttlingen (TG)","Hüttlingen TG","Mit 9'884 Ja zu 6'990 Nein hat sich Hüttlingen für das E-ID-Gesetz ausgesprochen. Das entspricht 58,6 Prozent.. Hüttlingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Hüttlingen approuvent la loi sur les services d'identification électronique avec 58,6 pour cent de oui. Hüttlingen a approuvé la loi, tout comme son canton.","Sì alla legge sull'identificazione elettronica nel comune di Hüttlingen: i cittadini hanno approvato il testo con il 58,6 percento dei voti. Hüttlingen ha approvato la legge, proprio come il suo cantone."
4591,45.7,45.7,54.3,"Matzingen TG","Matzingen (TG)","Matzingen TG","Mit 7'015 Nein zu 5'913 Ja haben die Stimmbürgerinnen und Stimmbürger von Matzingen die Änderung das E-ID-Gesetz abgelehnt. Das sind 54,3 Prozent. Matzingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Matzingen, les habitants sont défavorables à la loi sur les services d'identification électronique avec 54,3 pour cent de non. Matzingen a rejeté la loi, contrairement à son canton.","Con il 54,3 percento di ""no"", i cittadini del comune di Matzingen hanno respinto la legge sull'identificazione elettronica. Matzingen, al contrario del suo cantone, ha respinto la legge."
4601,47.8,47.8,52.2,"Neunforn TG","Neunforn (TG)","Neunforn TG","52,2 Prozent der Stimmbürgerinnen und Stimmbürger von Neunforn haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Neunforn hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Neunforn, les habitants disent non à 52,2 pour cent à la loi sur les services d'identification électronique. Neunforn a rejeté la loi, contrairement à son canton.","I cittadini di Neunforn si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 52,2 percento dei voti. Neunforn, al contrario del suo cantone, ha respinto la legge."
4606,16.2,16.2,83.8,"Stettfurt TG","Stettfurt (TG)","Stettfurt TG","Mit 9'358 Nein zu 1'803 Ja haben die Stimmbürgerinnen und Stimmbürger von Stettfurt die Änderung das E-ID-Gesetz abgelehnt. Das sind 83,8 Prozent. Stettfurt hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Stettfurt, les habitants sont défavorables à la loi sur les services d'identification électronique avec 83,8 pour cent de non. Stettfurt a rejeté la loi, contrairement à son canton.","Con il 83,8 percento di ""no"", i cittadini del comune di Stettfurt hanno respinto la legge sull'identificazione elettronica. Stettfurt, al contrario del suo cantone, ha respinto la legge."
4611,77.1,77.1,22.9,"Thundorf TG","Thundorf (TG)","Thundorf TG","77,1 Prozent der Stimmbürgerinnen und Stimmbürger von Thundorf haben sich für das E-ID-Gesetz ausgesprochen. Thundorf hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Thundorf, les habitants disent oui à 77,1 pour cent à la loi sur les services d'identification électronique. Thundorf a approuvé la loi, tout comme son canton.","Nel comune di Thundorf la legge sull'identificazione elettronica è stata approvata con il 77,1 percento dei voti. Thundorf ha approvato la legge, proprio come il suo cantone."
4616,27.6,27.6,72.4,"Uesslingen-Buch TG","Uesslingen-Buch (TG)","Uesslingen-Buch TG","Keine Mehrheit für eine elektronische Identität in Uesslingen-Buch: Das E-ID-Gesetz ist mit 72,4 Prozent gescheitert. Uesslingen-Buch hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","C'est non à 72,4 pour cent à la loi sur les services d'identification électronique à Uesslingen-Buch. Uesslingen-Buch a rejeté la loi, contrairement à son canton.","Da Uesslingen-Buch è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 72,4 percento dei voti. Uesslingen-Buch, al contrario del suo cantone, ha respinto la legge."
4621,72.2,72.2,27.8,"Warth-Weiningen TG","Warth-Weiningen (TG)","Warth-Weiningen TG","Das E-ID-Gesetz ist in Warth-Weiningen mit 72,2 Prozent der Stimmen angenommen worden. Warth-Weiningen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Warth-Weiningen, les habitants sont favorables à la loi sur les services d'identification électronique avec 72,2 pour cent de oui. Warth-Weiningen a approuvé la loi, tout comme son canton.","I cittadini di Warth-Weiningen si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 72,2 percento dei voti. Warth-Weiningen ha approvato la legge, proprio come il suo cantone."
4641,92.7,92.7,7.3,"Altnau TG","Altnau (TG)","Altnau TG","92,7 Prozent der Stimmbürgerinnen und Stimmbürger in Altnau haben Ja gesagt zum E-ID-Gesetz. Altnau hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","C'est oui à 92,7 pour cent à la loi sur les services d'identification électronique à Altnau. Altnau a approuvé la loi, tout comme son canton.","Con il 92,7 percento di ""sì"", i cittadini del comune di Altnau hanno accolto la legge sull'identificazione elettronica. Altnau ha approvato la legge, proprio come il suo cantone."
4643,27.3,27.3,72.7,"Bottighofen TG","Bottighofen (TG)","Bottighofen TG","Mit 9'566 Nein zu 3'594 Ja haben die Stimmbürgerinnen und Stimmbürger von Bottighofen die Änderung das E-ID-Gesetz abgelehnt. Das sind 72,7 Prozent. Bottighofen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Bottighofen, les habitants sont défavorables à la loi sur les services d'identification électronique avec 72,7 pour cent de non. Bottighofen a rejeté la loi, contrairement à son canton.","Con il 72,7 percento di ""no"", i cittadini del comune di Bottighofen hanno respinto la legge sull'identificazione elettronica. Bottighofen, al contrario del suo cantone, ha respinto la legge."
4646,7,7,93,"Ermatingen TG","Ermatingen (TG)","Ermatingen TG","93 Prozent der Stimmbürgerinnen und Stimmbürger von Ermatingen haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Ermatingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","A Ermatingen, les habitants disent non à 93 pour cent à la loi sur les services d'identification électronique. Ermatingen a rejeté la loi, contrairement à son canton.","I cittadini di Ermatingen si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 93 percento dei voti. Ermatingen, al contrario del suo cantone, ha respinto la legge."
4651,92.6,92.6,7.4,"Gottlieben TG","Gottlieben (TG)","Gottlieben TG","Das E-ID-Gesetz ist in Gottlieben mit 92,6 Prozent der Stimmen angenommen worden. Gottlieben hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Gottlieben, les habitants sont favorables à la loi sur les services d'identification électronique avec 92,6 pour cent de oui. Gottlieben a approuvé la loi, tout comme son canton.","I cittadini di Gottlieben si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 92,6 percento dei voti. Gottlieben ha approvato la legge, proprio come il suo cantone."
4656,18.7,18.7,81.3,"Güttingen TG","Güttingen (TG)","Güttingen TG","Güttingen ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 81,3 Prozent Nein verworfen. Güttingen hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Güttingen rejettent la loi sur les services d'identification électronique avec 81,3 pour cent de non. Güttingen a rejeté la loi, contrairement à son canton.","Nel comune di Güttingen la legge sull'identificazione elettronica è stata bocciata con il 81,3 percento dei voti. Güttingen, al contrario del suo cantone, ha respinto la legge."
4666,38.9,38.9,61.1,"Kemmental TG","Kemmental (TG)","Kemmental TG","61,1 der Stimmbürgerinnen und Stimmbürger von Kemmental haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Kemmental hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","Les habitants de Kemmental s'opposent à la loi sur les services d'identification électronique avec 61,1 pour cent de non. Kemmental a rejeté la loi, contrairement à son canton.","No alla legge sull'identificazione elettronica nel comune di Kemmental: i cittadini hanno bocciato il testo con il 61,1 percento dei voti. Kemmental, al contrario del suo cantone, ha respinto la legge."
4671,65.1,65.1,34.9,"Kreuzlingen TG","Kreuzlingen (TG)","Kreuzlingen TG","Das E-ID-Gesetz ist in Kreuzlingen mit 65,1 Prozent der Stimmen angenommen worden. Kreuzlingen hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","A Kreuzlingen, les habitants sont favorables à la loi sur les services d'identification électronique avec 65,1 pour cent de oui. Kreuzlingen a approuvé la loi, tout comme son canton.","I cittadini di Kreuzlingen si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 65,1 percento dei voti. Kreuzlingen ha approvato la legge, proprio come il suo cantone."
4681,53.6,53.6,46.4,"Langrickenbach TG","Langrickenbach (TG)","Langrickenbach TG","Mit 3'696 Ja zu 3'202 Nein hat sich Langrickenbach für das E-ID-Gesetz ausgesprochen. Das entspricht 53,6 Prozent.. Langrickenbach hat damit gleich wie der Kanton Thurgau Ja gesagt zu dieser Vorlage.","Les habitants de Langrickenbach approuvent la loi sur les services d'identification électronique avec 53,6 pour cent de oui. Langrickenbach a approuvé la loi, tout comme son canton.","Sì alla legge sull'identificazione elettronica nel comune di Langrickenbach: i cittadini hanno approvato il testo con il 53,6 percento dei voti. Langrickenbach ha approvato la legge, proprio come il suo cantone."
4683,38.7,38.7,61.3,"Lengwil TG","Lengwil (TG)","Lengwil TG","Nein zur elektronischen Identität: Lengwil hat das E-ID-Gesetz mit 61,3 Prozent Nein-Stimmen verworfen. Lengwil hat damit anders abgestimmt als der Kanton Thurgau, der die Vorlage angenommen hat.","La loi sur les services d'identification électronique ne passe pas la rampe aungwil avec 61,3 pour cent de non. Lengwil a rejeté la loi, contrairement à son canton.","Nel comune di Lengwil la legge sull'identificazione elettronica è stata respinta con il 61,3 percento dei voti. Lengwil, al contrario del suo cantone, ha respinto la legge."
