"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
4451,75.5,75.5,24.5,"Uttwil TG","Uttwil (TG)","Uttwil TG","75,5 Prozent der Stimmbürgerinnen und Stimmbürger von Uttwil wollen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Sie haben die Burka-Initiative mit 6'069 Ja-Stimmen zu 1'967 Nein-Stimmen angenommen. Damit hat in Uttwil die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 68,3 Prozent.","Les électeurs d'Uttwil valident l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 75,5 pour cent de oui. A Uttwil, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 68,3 pour cent à l'initiative pour l'interdiction des minarets.","A Uttwil i cittadini hanno accolto, con il 75,5 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". A Uttwil lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 68,3 percento dei voti - all'iniziativa per il divieto dei minareti."
4461,72,72,28,"Amriswil TG","Amriswil (TG)","Amriswil TG","Die Gemeinde Amriswil hat die Burka-Initiative agenommen. Der Ja-Stimmen-Anteil beträgt 72 Prozent. Damit ist in Amriswil die Einstellung zu muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 ungefähr gleich geblieben. Damals betrug der Ja-Stimmen-Anteil 72,4 Prozent.","Les habitants d'Amriswil acceptent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 72 pour cent de oui. A Amriswil, le rejet des symboles de la communauté musulmane ne s'est ni vraiment accentué, ni vraiment amenuisé au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 72,4 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Amriswil l'Iniziativa anti-burqa è stata accetata con il 72 percento dei voti. A Amriswil lo scettiscmo nei confronti dei simboli della comunità musulmana è rimasto grosso modo invariato nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 72,4 percento dei voti - all'iniziativa per il divieto dei minareti."
4471,38,38,62,"Bischofszell TG","Bischofszell (TG)","Bischofszell TG","In Bischofszell hat die Burka-Initiative keine Mehrheit gefunden. Auf 62 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Bischofszell die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 70,6 Prozent ein Ja in die Urne gelegt.","Les habitants de Bischofszell rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 62 pour cent de non. Bischofszell a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Bischofszell l'Iniziativa anti-burqa è stata bocciata con il 62 percento dei voti. Bischofszell ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4476,50.9,50.9,49.1,"Erlen TG","Erlen (TG)","Erlen TG","Ja zur Burka-Initiative in Erlen. Die Gemeinde hat das Volksbegehren mit 50,9 Prozent der Stimmen angenommen. Damit ist in Erlen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 75,4 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Erlen avec 50,9 pour cent de oui. A Erlen, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 75,4 pour cent à l'initiative pour l'interdiction des minarets.","Da Erlen è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 50,9 percento dei voti. A Erlen lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 75,4 percento dei voti - all'iniziativa per il divieto dei minareti."
4486,70.5,70.5,29.5,"Hauptwil-Gottshaus TG","Hauptwil-Gottshaus (TG)","Hauptwil-Gottshaus TG","70,5 Prozent der Abstimmenden in der Gemeinde Hauptwil-Gottshaus haben Ja gesagt zur Burka-Initiative. Damit ist in Hauptwil-Gottshaus die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 78 Prozent.","C'est oui à 70,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Hauptwil-Gottshaus. A Hauptwil-Gottshaus, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 78 pour cent à l'initiative pour l'interdiction des minarets.","Con il 70,5 percento di ""sì"", i cittadini del comune di Hauptwil-Gottshaus hanno accolto l'Iniziativa anti-burqa. A Hauptwil-Gottshaus lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 78 percento dei voti - all'iniziativa per il divieto dei minareti."
4495,15.5,15.5,84.5,"Hohentannen TG","Hohentannen (TG)","Hohentannen TG","In Hohentannen hat die Burka-Initiative keine Mehrheit gefunden. Auf 84,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Hohentannen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 79,7 Prozent ein Ja in die Urne gelegt.","Les habitants de Hohentannen rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 84,5 pour cent de non. Hohentannen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Hohentannen l'Iniziativa anti-burqa è stata bocciata con il 84,5 percento dei voti. Hohentannen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4501,60.5,60.5,39.5,"Kradolf-Schönenberg TG","Kradolf-Schönenberg (TG)","Kradolf-Schönenberg TG","Ja zur Burka-Initiative in Kradolf-Schönenberg. Die Gemeinde hat das Volksbegehren mit 60,5 Prozent der Stimmen angenommen. Damit ist in Kradolf-Schönenberg die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 73,4 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Kradolf-Schönenberg avec 60,5 pour cent de oui. A Kradolf-Schönenberg, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 73,4 pour cent à l'initiative pour l'interdiction des minarets.","Da Kradolf-Schönenberg è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 60,5 percento dei voti. A Kradolf-Schönenberg lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 73,4 percento dei voti - all'iniziativa per il divieto dei minareti."
4506,9.8,9.8,90.2,"Sulgen TG","Sulgen (TG)","Sulgen TG","90,2 Prozent Nein zur Burka-Initiative in der Gemeinde Sulgen. Damit hat in Sulgen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 74 Prozent ein Ja in die Urne gelegt.","A Sulgen, les habitants disent non à 90,2 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Sulgen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Sulgen l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 90,2 percento dei voti. Sulgen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4511,54.6,54.6,45.4,"Zihlschlacht-Sitterdorf TG","Zihlschlacht-Sitterdorf (TG)","Zihlschlacht-Sitterdorf TG","54,6 Prozent der Abstimmenden in der Gemeinde Zihlschlacht-Sitterdorf haben Ja gesagt zur Burka-Initiative. Damit ist in Zihlschlacht-Sitterdorf die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 81,2 Prozent.","C'est oui à 54,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Zihlschlacht-Sitterdorf. A Zihlschlacht-Sitterdorf, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 81,2 pour cent à l'initiative pour l'interdiction des minarets.","Con il 54,6 percento di ""sì"", i cittadini del comune di Zihlschlacht-Sitterdorf hanno accolto l'Iniziativa anti-burqa. A Zihlschlacht-Sitterdorf lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 81,2 percento dei voti - all'iniziativa per il divieto dei minareti."
4536,54.3,54.3,45.7,"Basadingen-Schlattingen TG","Basadingen-Schlattingen (TG)","Basadingen-Schlattingen TG","Ja zur Burka-Initiative in Basadingen-Schlattingen. Die Gemeinde hat das Volksbegehren mit 54,3 Prozent der Stimmen angenommen. Damit ist in Basadingen-Schlattingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 75,8 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Basadingen-Schlattingen avec 54,3 pour cent de oui. A Basadingen-Schlattingen, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 75,8 pour cent à l'initiative pour l'interdiction des minarets.","Da Basadingen-Schlattingen è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 54,3 percento dei voti. A Basadingen-Schlattingen lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 75,8 percento dei voti - all'iniziativa per il divieto dei minareti."
4545,81,81,19,"Diessenhofen TG","Diessenhofen (TG)","Diessenhofen TG","81 Prozent der Abstimmenden in der Gemeinde Diessenhofen haben Ja gesagt zur Burka-Initiative. Damit hat in Diessenhofen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 66,2 Prozent.","C'est oui à 81 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Diessenhofen. A Diessenhofen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 66,2 pour cent à l'initiative pour l'interdiction des minarets.","Con il 81 percento di ""sì"", i cittadini del comune di Diessenhofen hanno accolto l'Iniziativa anti-burqa. A Diessenhofen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 66,2 percento dei voti - all'iniziativa per il divieto dei minareti."
4546,45.7,45.7,54.3,"Schlatt TG","Schlatt (TG)","Schlatt TG","54,3 Prozent Nein zur Burka-Initiative in der Gemeinde Schlatt TG. Damit hat in Schlatt TG die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 77,4 Prozent ein Ja in die Urne gelegt.","A Schlatt (TG), les habitants disent non à 54,3 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Schlatt (TG) a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Schlatt TG l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 54,3 percento dei voti. Schlatt TG ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4551,90.9,90.9,9.1,"Aadorf TG","Aadorf (TG)","Aadorf TG","In Aadorf hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 90,9 Prozent angenommen. Damit hat in Aadorf die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 68 Prozent.","A Aadorf, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 90,9 pour cent de oui. A Aadorf, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 68 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Aadorf si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 90,9 percento dei voti. A Aadorf lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 68 percento dei voti - all'iniziativa per il divieto dei minareti."
4561,63.9,63.9,36.1,"Felben-Wellhausen TG","Felben-Wellhausen (TG)","Felben-Wellhausen TG","In Felben-Wellhausen hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 63,9 Prozent angenommen. Damit ist in Felben-Wellhausen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 72 Prozent.","A Felben-Wellhausen, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 63,9 pour cent de oui. A Felben-Wellhausen, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 72 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Felben-Wellhausen si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 63,9 percento dei voti. A Felben-Wellhausen lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 72 percento dei voti - all'iniziativa per il divieto dei minareti."
4566,52.2,52.2,47.8,"Frauenfeld TG","Frauenfeld (TG)","Frauenfeld TG","Die Gemeinde Frauenfeld will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 52,2 Prozent angenommen. Damit hat in Frauenfeld seit der Abstimmung über das Minarett-Verbot 2009 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 54,3 Prozent ein Nein in die Urne gelegt.","A Frauenfeld, les habitants disent oui à 52,2 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Frauenfeld a changé de camp: en 2009, cette commune refusait d'interdire la construction de minarets. Ce dimanche, elle approuve l'initiative ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Frauenfeld l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 52,2 percento dei voti. Frauenfeld ha cambiato fazione: nel 2009, il comune aveva rifiutato di vietare la costruzione di minareti. Oggi approva invece l'iniziativa anti-burqa."
4571,29,29,71,"Gachnang TG","Gachnang (TG)","Gachnang TG","In Gachnang hat die Burka-Initiative keine Mehrheit gefunden. Auf 71 Prozent der abgegebenen Stimmzettel stand ein Nein. Damit hat in Gachnang die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,9 Prozent ein Ja in die Urne gelegt.","Les habitants de Gachnang rejettent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 71 pour cent de non. Gachnang a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Gachnang l'Iniziativa anti-burqa è stata bocciata con il 71 percento dei voti. Gachnang ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4590,99.8,99.8,0.2,"Hüttlingen TG","Hüttlingen (TG)","Hüttlingen TG","Die Gemeinde Hüttlingen hat die Initiative ""Ja zum Verhüllungsverbot""mit dem dritthöchsten Ja-Anteil in der ganzen Schweiz angenommen: 99,8 Prozent befürworteten die Burka-Initiative. Damit hat in Hüttlingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 68,9 Prozent.","Hüttlingen se classe au troisième rang des plus fortes approbations de l'initiative ""pour l'interdiction de se dissimuler le visage"". Ses citoyens disent oui à 99,8 pour cent. A Hüttlingen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 68,9 pour cent à l'initiative pour l'interdiction des minarets.","Hüttlingen si piazza al terzo posto fra i maggiori favorevoli all'iniziativa anti-burqa. I suoi cittadini hanno detto ""sì"" con il #JaStimmentInProzent percento dei voti. A Hüttlingen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 68,9 percento dei voti - all'iniziativa per il divieto dei minareti."
4591,82,82,18,"Matzingen TG","Matzingen (TG)","Matzingen TG","In Matzingen hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 82 Prozent angenommen. Damit hat in Matzingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 70,1 Prozent.","A Matzingen, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 82 pour cent de oui. A Matzingen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 70,1 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Matzingen si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 82 percento dei voti. A Matzingen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 70,1 percento dei voti - all'iniziativa per il divieto dei minareti."
4601,69.7,69.7,30.3,"Neunforn TG","Neunforn (TG)","Neunforn TG","Die Gemeinde Neunforn will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 69,7 Prozent angenommen. Damit hat in Neunforn die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 67,7 Prozent.","A Neunforn, les habitants disent oui à 69,7 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Neunforn, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 67,7 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Neunforn l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 69,7 percento dei voti. A Neunforn lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 67,7 percento dei voti - all'iniziativa per il divieto dei minareti."
4606,90.7,90.7,9.3,"Stettfurt TG","Stettfurt (TG)","Stettfurt TG","In Stettfurt hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 90,7 Prozent angenommen. Damit hat in Stettfurt die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 62,6 Prozent.","A Stettfurt, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 90,7 pour cent de oui. A Stettfurt, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 62,6 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Stettfurt si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 90,7 percento dei voti. A Stettfurt lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 62,6 percento dei voti - all'iniziativa per il divieto dei minareti."
4611,27.2,27.2,72.8,"Thundorf TG","Thundorf (TG)","Thundorf TG","72,8 Prozent Nein zur Burka-Initiative in der Gemeinde Thundorf. Damit hat in Thundorf die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66,7 Prozent ein Ja in die Urne gelegt.","A Thundorf, les habitants disent non à 72,8 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Thundorf a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Thundorf l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 72,8 percento dei voti. Thundorf ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4616,51.3,51.3,48.7,"Uesslingen-Buch TG","Uesslingen-Buch (TG)","Uesslingen-Buch TG","51,3 Prozent der Abstimmenden in der Gemeinde Uesslingen-Buch haben Ja gesagt zur Burka-Initiative. Damit ist in Uesslingen-Buch die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 70,8 Prozent.","C'est oui à 51,3 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Uesslingen-Buch. A Uesslingen-Buch, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 70,8 pour cent à l'initiative pour l'interdiction des minarets.","Con il 51,3 percento di ""sì"", i cittadini del comune di Uesslingen-Buch hanno accolto l'Iniziativa anti-burqa. A Uesslingen-Buch lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 70,8 percento dei voti - all'iniziativa per il divieto dei minareti."
4621,33.1,33.1,66.9,"Warth-Weiningen TG","Warth-Weiningen (TG)","Warth-Weiningen TG","In Warth-Weiningen hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 66,9 Prozent verworfen. Damit hat in Warth-Weiningen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 68,4 Prozent ein Ja in die Urne gelegt.","A Warth-Weiningen, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 66,9 pour cent de non. Warth-Weiningen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Warth-Weiningen si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 66,9 percento dei voti. Warth-Weiningen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4641,42.3,42.3,57.7,"Altnau TG","Altnau (TG)","Altnau TG","Keine Mehrheit für die Burka-Initiative in Altnau: Mit 6'595 Nein-Stimmen zu 4'833 Ja-Stimmen oder 57,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Altnau die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,9 Prozent ein Ja in die Urne gelegt.","C'est non à 57,7 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Altnau. Altnau a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 57,7 percento di ""no"", i cittadini del comune di Altnau hanno bocciato l'Iniziativa anti-burqa. Altnau ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
4643,37.6,37.6,62.4,"Bottighofen TG","Bottighofen (TG)","Bottighofen TG","In Bottighofen hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 62,4 Prozent verworfen. Damit hat in Bottighofen die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 62,5 Prozent ein Ja in die Urne gelegt.","A Bottighofen, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 62,4 pour cent de non. Bottighofen a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","I cittadini di Bottighofen si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 62,4 percento dei voti. Bottighofen ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
